transaction_id,customer_id,customer_name,product_id,product_name,category,quantity,price,transaction_date,store_id,profit
TXN003601,CUST761,,PROD138,Unknown,Unknown,13,201.19,2025-09-03,STORE91,2615.47
TXN003602,CUST419,,PROD53,Unknown,Unknown,34,162.79,2025-09-10,STORE60,5534.86
TXN003603,CUST39,,PROD64,Unknown,Unknown,49,398.15,2025-09-16,STORE76,19509.35
TXN003604,CUST626,,PROD7,Unknown,Unknown,28,230.35,2025-09-25,STORE48,6449.8
TXN003605,CUST197,,PROD397,Unknown,Unknown,4,189.25,2025-09-24,STORE35,757.0
TXN003606,CUST406,,PROD289,Unknown,Unknown,71,399.4,2025-09-08,STORE42,28357.399999999998
TXN003607,CUST504,,PROD227,Unknown,Unknown,9,771.56,2025-09-09,STORE56,6944.039999999999
TXN003608,CUST931,,PROD347,Unknown,Unknown,40,724.59,2025-09-15,STORE76,28983.600000000002
TXN003609,CUST887,,PROD361,Unknown,Unknown,74,27.05,2025-09-22,STORE13,2001.7
TXN003610,CUST853,,PROD11,Unknown,Unknown,58,319.45,2025-09-23,STORE50,18528.1
TXN003611,CUST36,,PROD427,Unknown,Unknown,4,720.79,2025-09-15,STORE95,2883.16
TXN003612,CUST940,,PROD244,Unknown,Unknown,64,198.02,2025-09-05,STORE37,12673.28
TXN003613,CUST973,,PROD338,Unknown,Unknown,79,457.5,2025-09-11,STORE49,36142.5
TXN003614,CUST963,,PROD216,Unknown,Unknown,44,707.25,2025-09-02,STORE22,31119.0
TXN003615,CUST684,,PROD118,Unknown,Unknown,19,935.85,2025-09-02,STORE55,17781.15
TXN003616,CUST540,,PROD312,Unknown,Unknown,16,599.99,2025-09-04,STORE18,9599.84
TXN003617,CUST273,,PROD313,Unknown,Unknown,28,741.15,2025-09-29,STORE39,20752.2
TXN003618,CUST753,,PROD64,Unknown,Unknown,32,509.5,2025-09-26,STORE37,16304.0
TXN003619,CUST650,,PROD246,Unknown,Unknown,88,113.79,2025-09-03,STORE35,10013.52
TXN003620,CUST33,,PROD109,Unknown,Unknown,86,788.05,2025-09-07,STORE33,67772.3
TXN003621,CUST291,,PROD209,Unknown,Unknown,38,462.49,2025-09-14,STORE16,17574.62
TXN003622,CUST898,,PROD169,Unknown,Unknown,41,573.15,2025-09-28,STORE60,23499.149999999998
TXN003623,CUST818,,PROD387,Unknown,Unknown,18,371.85,2025-09-06,STORE70,6693.3
TXN003624,CUST661,,PROD85,Unknown,Unknown,32,961.05,2025-09-18,STORE30,30753.6
TXN003625,CUST541,,PROD453,Unknown,Unknown,73,461.45,2025-09-03,STORE88,33685.85
TXN003626,CUST219,,PROD43,Unknown,Unknown,14,501.29,2025-09-07,STORE2,7018.06
TXN003627,CUST627,,PROD9,Unknown,Unknown,95,192.06,2025-09-13,STORE9,18245.7
TXN003628,CUST526,,PROD240,Unknown,Unknown,87,623.95,2025-09-03,STORE64,54283.65
TXN003629,CUST87,,PROD328,Unknown,Unknown,46,616.85,2025-09-12,STORE18,28375.100000000002
TXN003630,CUST280,,PROD229,Unknown,Unknown,20,465.45,2025-09-04,STORE56,9309.0
TXN003631,CUST895,,PROD82,Unknown,Unknown,8,892.39,2025-09-13,STORE95,7139.12
TXN003632,CUST987,,PROD189,Unknown,Unknown,25,428.2,2025-09-26,STORE31,10705.0
TXN003633,CUST625,,PROD15,Unknown,Unknown,25,500.39,2025-09-04,STORE29,12509.75
TXN003634,CUST398,,PROD179,Unknown,Unknown,30,478.13,2025-09-09,STORE37,14343.9
TXN003635,CUST521,,PROD209,Unknown,Unknown,32,323.85,2025-09-12,STORE40,10363.2
TXN003636,CUST401,,PROD266,Unknown,Unknown,96,830.39,2025-09-02,STORE75,79717.44
TXN003637,CUST499,,PROD404,Unknown,Unknown,26,35.69,2025-09-17,STORE76,927.9399999999999
TXN003638,CUST749,,PROD100,Unknown,Unknown,8,865.05,2025-09-09,STORE96,6920.4
TXN003639,CUST536,,PROD257,Unknown,Unknown,28,387.89,2025-09-01,STORE98,10860.92
TXN003640,CUST831,,PROD356,Unknown,Unknown,7,918.29,2025-09-05,STORE61,6428.03
TXN003641,CUST595,,PROD69,Unknown,Unknown,47,818.29,2025-09-01,STORE39,38459.63
TXN003642,CUST462,,PROD311,Unknown,Unknown,94,531.79,2025-09-07,STORE70,49988.259999999995
TXN003643,CUST468,,PROD188,Unknown,Unknown,60,256.55,2025-09-12,STORE11,15393.0
TXN003644,CUST86,,PROD237,Unknown,Unknown,83,710.69,2025-09-12,STORE86,58987.270000000004
TXN003645,CUST119,,PROD453,Unknown,Unknown,85,989.25,2025-09-27,STORE3,84086.25
TXN003646,CUST543,,PROD478,Unknown,Unknown,22,479.5,2025-09-15,STORE59,10549.0
TXN003647,CUST871,,PROD191,Unknown,Unknown,57,566.5,2025-09-15,STORE94,32290.5
TXN003648,CUST342,,PROD219,Unknown,Unknown,71,670.89,2025-09-19,STORE46,47633.19
TXN003649,CUST870,,PROD5,Unknown,Unknown,43,777.95,2025-08-31,STORE45,33451.85
TXN003650,CUST46,,PROD397,Unknown,Unknown,80,730.89,2025-09-12,STORE84,58471.2
TXN003651,CUST762,,PROD239,Unknown,Unknown,65,351.09,2025-09-13,STORE26,22820.85
TXN003652,CUST19,,PROD500,Unknown,Unknown,94,425.85,2025-08-31,STORE11,40029.9
TXN003653,CUST161,,PROD244,Unknown,Unknown,33,834.44,2025-09-23,STORE66,27536.52
TXN003654,CUST419,,PROD480,Unknown,Unknown,79,326.09,2025-09-05,STORE48,25761.109999999997
TXN003655,CUST654,,PROD439,Unknown,Unknown,2,823.0,2025-09-20,STORE21,1646.0
TXN003656,CUST930,,PROD372,Unknown,Unknown,82,885.19,2025-09-16,STORE51,72585.58
TXN003657,CUST964,,PROD253,Unknown,Unknown,41,986.54,2025-08-31,STORE24,40448.14
TXN003658,CUST523,,PROD373,Unknown,Unknown,44,638.09,2025-09-27,STORE32,28075.960000000003
TXN003659,CUST618,,PROD105,Unknown,Unknown,82,307.59,2025-09-22,STORE49,25222.379999999997
TXN003660,CUST190,,PROD281,Unknown,Unknown,55,803.89,2025-08-30,STORE56,44213.95
TXN003661,CUST496,,PROD156,Unknown,Unknown,45,795.69,2025-09-04,STORE7,35806.05
TXN003662,CUST583,,PROD339,Unknown,Unknown,61,150.39,2025-09-29,STORE68,9173.789999999999
TXN003663,CUST639,,PROD350,Unknown,Unknown,45,418.95,2025-09-07,STORE28,18852.75
TXN003664,CUST791,,PROD478,Unknown,Unknown,66,741.99,2025-09-26,STORE89,48971.340000000004
TXN003665,CUST597,,PROD386,Unknown,Unknown,57,22.69,2025-08-31,STORE93,1293.3300000000002
TXN003666,CUST331,,PROD164,Unknown,Unknown,25,744.19,2025-09-10,STORE25,18604.75
TXN003667,CUST193,,PROD243,Unknown,Unknown,84,728.19,2025-09-18,STORE22,61167.96000000001
TXN003668,CUST226,,PROD264,Unknown,Unknown,3,171.39,2025-09-12,STORE18,514.17
TXN003669,CUST372,,PROD497,Unknown,Unknown,96,598.1,2025-09-17,STORE64,57417.600000000006
TXN003670,CUST818,,PROD427,Unknown,Unknown,64,225.45,2025-09-26,STORE47,14428.8
TXN003671,CUST622,,PROD266,Unknown,Unknown,91,104.39,2025-09-10,STORE21,9499.49
TXN003672,CUST47,,PROD384,Unknown,Unknown,32,939.1,2025-09-08,STORE43,30051.2
TXN003673,CUST361,,PROD206,Unknown,Unknown,4,958.65,2025-09-15,STORE54,3834.6
TXN003674,CUST611,,PROD402,Unknown,Unknown,65,252.4,2025-09-12,STORE8,16406.0
TXN003675,CUST196,,PROD429,Unknown,Unknown,44,326.89,2025-09-03,STORE25,14383.16
TXN003676,CUST57,,PROD130,Unknown,Unknown,21,942.8,2025-09-26,STORE15,19798.8
TXN003677,CUST205,,PROD89,Unknown,Unknown,8,353.39,2025-09-11,STORE4,2827.12
TXN003678,CUST740,,PROD171,Unknown,Unknown,30,152.69,2025-09-27,STORE61,4580.7
TXN003679,CUST271,,PROD396,Unknown,Unknown,15,617.39,2025-09-05,STORE51,9260.85
TXN003680,CUST904,,PROD489,Unknown,Unknown,84,384.09,2025-09-27,STORE22,32263.559999999998
TXN003681,CUST936,,PROD159,Unknown,Unknown,97,773.69,2025-09-22,STORE45,75047.93000000001
TXN003682,CUST658,,PROD151,Unknown,Unknown,87,340.65,2025-09-13,STORE43,29636.55
TXN003683,CUST476,,PROD140,Unknown,Unknown,24,962.15,2025-09-12,STORE32,23091.6
TXN003684,CUST969,,PROD382,Unknown,Unknown,17,695.49,2025-09-26,STORE14,11823.33
TXN003685,CUST470,,PROD453,Unknown,Unknown,54,43.29,2025-09-27,STORE14,2337.66
TXN003686,CUST465,,PROD11,Unknown,Unknown,6,675.89,2025-09-10,STORE97,4055.34
TXN003687,CUST51,,PROD159,Unknown,Unknown,87,993.4,2025-09-16,STORE28,86425.8
TXN003688,CUST27,,PROD15,Unknown,Unknown,70,258.09,2025-09-02,STORE93,18066.3
TXN003689,CUST202,,PROD128,Unknown,Unknown,58,220.05,2025-09-27,STORE46,12762.900000000001
TXN003690,CUST333,,PROD67,Unknown,Unknown,22,244.15,2025-09-05,STORE87,5371.3
TXN003691,CUST432,,PROD348,Unknown,Unknown,94,504.79,2025-09-13,STORE4,47450.26
TXN003692,CUST295,,PROD121,Unknown,Unknown,45,651.49,2025-09-11,STORE88,29317.05
TXN003693,CUST495,,PROD341,Unknown,Unknown,72,650.75,2025-09-08,STORE14,46854.0
TXN003694,CUST996,,PROD99,Unknown,Unknown,38,496.85,2025-09-25,STORE25,18880.3
TXN003695,CUST724,,PROD450,Unknown,Unknown,37,965.99,2025-09-03,STORE4,35741.63
TXN003696,CUST720,,PROD214,Unknown,Unknown,17,456.49,2025-09-16,STORE31,7760.33
TXN003697,CUST284,,PROD220,Unknown,Unknown,87,633.69,2025-09-23,STORE48,55131.030000000006
TXN003698,CUST246,,PROD306,Unknown,Unknown,95,110.65,2025-09-24,STORE7,10511.75
TXN003699,CUST15,,PROD466,Unknown,Unknown,46,338.25,2025-09-15,STORE30,15559.5
TXN003700,CUST799,,PROD274,Unknown,Unknown,78,523.75,2025-09-06,STORE46,40852.5
TXN003701,CUST395,,PROD128,Unknown,Unknown,44,989.1,2025-09-05,STORE40,43520.4
TXN003702,CUST964,,PROD226,Unknown,Unknown,73,433.19,2025-09-26,STORE2,31622.87
TXN003703,CUST720,,PROD411,Unknown,Unknown,79,914.1,2025-09-06,STORE25,72213.90000000001
TXN003704,CUST530,,PROD183,Unknown,Unknown,85,716.49,2025-09-06,STORE11,60901.65
TXN003705,CUST732,,PROD48,Unknown,Unknown,24,137.99,2025-09-07,STORE24,3311.76
TXN003706,CUST829,,PROD205,Unknown,Unknown,45,531.49,2025-09-04,STORE25,23917.05
TXN003707,CUST989,,PROD427,Unknown,Unknown,57,390.55,2025-09-12,STORE82,22261.350000000002
TXN003708,CUST221,,PROD200,Unknown,Unknown,88,577.29,2025-09-20,STORE71,50801.52
TXN003709,CUST904,,PROD212,Unknown,Unknown,78,512.55,2025-09-18,STORE44,39978.899999999994
TXN003710,CUST365,,PROD438,Unknown,Unknown,47,412.1,2025-09-03,STORE31,19368.7
TXN003711,CUST368,,PROD266,Unknown,Unknown,44,630.79,2025-09-03,STORE88,27754.76
TXN003712,CUST796,,PROD314,Unknown,Unknown,6,867.09,2025-09-14,STORE46,5202.54
TXN003713,CUST599,,PROD489,Unknown,Unknown,7,561.25,2025-09-05,STORE82,3928.75
TXN003714,CUST669,,PROD298,Unknown,Unknown,81,370.85,2025-09-11,STORE50,30038.850000000002
TXN003715,CUST374,,PROD74,Unknown,Unknown,68,523.59,2025-09-09,STORE84,35604.12
TXN003716,CUST455,,PROD492,Unknown,Unknown,67,638.35,2025-09-25,STORE53,42769.450000000004
TXN003717,CUST490,,PROD316,Unknown,Unknown,36,95.89,2025-09-16,STORE30,3452.04
TXN003718,CUST926,,PROD495,Unknown,Unknown,61,488.85,2025-09-05,STORE48,29819.850000000002
TXN003719,CUST508,,PROD401,Unknown,Unknown,90,791.69,2025-09-11,STORE45,71252.1
TXN003720,CUST519,,PROD141,Unknown,Unknown,38,725.79,2025-09-21,STORE24,27580.019999999997
TXN003721,CUST37,,PROD141,Unknown,Unknown,5,152.49,2025-09-07,STORE27,762.45
TXN003722,CUST306,,PROD500,Unknown,Unknown,14,281.75,2025-09-06,STORE84,3944.5
TXN003723,CUST837,,PROD140,Unknown,Unknown,35,180.19,2025-09-19,STORE92,6306.65
TXN003724,CUST838,,PROD400,Unknown,Unknown,91,602.79,2025-09-27,STORE84,54853.89
TXN003725,CUST526,,PROD434,Unknown,Unknown,47,898.59,2025-09-19,STORE99,42233.73
TXN003726,CUST494,,PROD447,Unknown,Unknown,67,467.39,2025-09-28,STORE18,31315.129999999997
TXN003727,CUST327,,PROD494,Unknown,Unknown,77,613.25,2025-09-19,STORE6,47220.25
TXN003728,CUST306,,PROD206,Unknown,Unknown,87,213.65,2025-09-13,STORE56,18587.55
TXN003729,CUST704,,PROD464,Unknown,Unknown,66,821.7,2025-08-31,STORE74,54232.200000000004
TXN003730,CUST970,,PROD15,Unknown,Unknown,21,290.89,2025-09-03,STORE51,6108.69
TXN003731,CUST279,,PROD427,Unknown,Unknown,85,570.95,2025-09-06,STORE11,48530.75000000001
TXN003732,CUST241,,PROD9,Unknown,Unknown,73,847.75,2025-09-23,STORE98,61885.75
TXN003733,CUST896,,PROD406,Unknown,Unknown,45,970.75,2025-09-24,STORE71,43683.75
TXN003734,CUST155,,PROD91,Unknown,Unknown,24,613.78,2025-09-25,STORE67,14730.72
TXN003735,CUST887,,PROD386,Unknown,Unknown,47,295.89,2025-09-27,STORE59,13906.83
TXN003736,CUST132,,PROD20,Unknown,Unknown,45,180.55,2025-09-09,STORE34,8124.750000000001
TXN003737,CUST914,,PROD387,Unknown,Unknown,76,687.99,2025-09-04,STORE4,52287.24
TXN003738,CUST756,,PROD423,Unknown,Unknown,78,18.25,2025-09-02,STORE98,1423.5
TXN003739,CUST340,,PROD278,Unknown,Unknown,87,422.29,2025-09-05,STORE69,36739.23
TXN003740,CUST971,,PROD493,Unknown,Unknown,99,675.49,2025-09-06,STORE36,66873.51
TXN003741,CUST677,,PROD86,Unknown,Unknown,17,112.15,2025-09-18,STORE75,1906.5500000000002
TXN003742,CUST786,,PROD304,Unknown,Unknown,33,292.99,2025-09-15,STORE93,9668.67
TXN003743,CUST340,,PROD263,Unknown,Unknown,88,720.99,2025-09-13,STORE7,63447.12
TXN003744,CUST93,,PROD149,Unknown,Unknown,38,135.15,2025-09-28,STORE85,5135.7
TXN003745,CUST47,,PROD214,Unknown,Unknown,34,130.29,2025-09-23,STORE33,4429.86
TXN003746,CUST766,,PROD404,Unknown,Unknown,83,245.19,2025-09-13,STORE38,20350.77
TXN003747,CUST411,,PROD240,Unknown,Unknown,82,586.99,2025-09-09,STORE79,48133.18
TXN003748,CUST519,,PROD431,Unknown,Unknown,91,141.25,2025-09-21,STORE29,12853.75
TXN003749,CUST950,,PROD7,Unknown,Unknown,100,497.75,2025-09-04,STORE85,49775.0
TXN003750,CUST489,,PROD473,Unknown,Unknown,46,500.85,2025-09-20,STORE11,23039.100000000002
TXN003751,CUST437,,PROD310,Unknown,Unknown,83,212.35,2025-09-28,STORE83,17625.05
TXN003752,CUST889,,PROD279,Unknown,Unknown,18,36.15,2025-09-12,STORE89,650.6999999999999
TXN003753,CUST232,,PROD127,Unknown,Unknown,46,239.69,2025-09-26,STORE57,11025.74
TXN003754,CUST493,,PROD287,Unknown,Unknown,3,577.39,2025-09-27,STORE41,1732.17
TXN003755,CUST240,,PROD357,Unknown,Unknown,52,996.25,2025-09-27,STORE65,51805.0
TXN003756,CUST516,,PROD211,Unknown,Unknown,25,882.29,2025-09-28,STORE80,22057.25
TXN003757,CUST683,,PROD247,Unknown,Unknown,6,661.45,2025-09-06,STORE27,3968.7000000000003
TXN003758,CUST398,,PROD393,Unknown,Unknown,11,262.79,2025-08-30,STORE12,2890.69
TXN003759,CUST365,,PROD176,Unknown,Unknown,84,694.35,2025-09-24,STORE14,58325.4
TXN003760,CUST120,,PROD184,Unknown,Unknown,47,192.49,2025-09-27,STORE69,9047.03
TXN003761,CUST175,,PROD488,Unknown,Unknown,30,145.21,2025-09-22,STORE45,4356.3
TXN003762,CUST710,,PROD164,Unknown,Unknown,42,792.39,2025-09-18,STORE25,33280.38
TXN003763,CUST777,,PROD150,Unknown,Unknown,31,64.69,2025-09-16,STORE1,2005.3899999999999
TXN003764,CUST796,,PROD353,Unknown,Unknown,50,961.45,2025-09-06,STORE85,48072.5
TXN003765,CUST147,,PROD151,Unknown,Unknown,9,418.15,2025-09-24,STORE46,3763.35
TXN003766,CUST922,,PROD373,Unknown,Unknown,57,793.79,2025-09-08,STORE53,45246.03
TXN003767,CUST298,,PROD53,Unknown,Unknown,27,726.85,2025-09-20,STORE9,19624.95
TXN003768,CUST19,,PROD222,Unknown,Unknown,4,288.35,2025-09-20,STORE36,1153.4
TXN003769,CUST402,,PROD168,Unknown,Unknown,87,186.15,2025-09-13,STORE90,16195.050000000001
TXN003770,CUST675,,PROD451,Unknown,Unknown,69,134.35,2025-09-22,STORE59,9270.15
TXN003771,CUST112,,PROD428,Unknown,Unknown,40,405.39,2025-09-23,STORE87,16215.599999999999
TXN003772,CUST363,,PROD190,Unknown,Unknown,36,541.65,2025-09-14,STORE55,19499.399999999998
TXN003773,CUST282,,PROD262,Unknown,Unknown,12,707.85,2025-09-18,STORE67,8494.2
TXN003774,CUST761,,PROD357,Unknown,Unknown,13,922.05,2025-09-02,STORE61,11986.65
TXN003775,CUST886,,PROD260,Unknown,Unknown,14,101.39,2025-09-17,STORE43,1419.46
TXN003776,CUST964,,PROD205,Unknown,Unknown,19,124.9,2025-09-03,STORE36,2373.1
TXN003777,CUST284,,PROD53,Unknown,Unknown,38,500.35,2025-09-17,STORE49,19013.3
TXN003778,CUST928,,PROD242,Unknown,Unknown,43,494.39,2025-09-16,STORE15,21258.77
TXN003779,CUST911,,PROD191,Unknown,Unknown,48,861.85,2025-09-02,STORE60,41368.8
TXN003780,CUST318,,PROD181,Unknown,Unknown,67,80.29,2025-09-04,STORE30,5379.43
TXN003781,CUST347,,PROD346,Unknown,Unknown,48,387.54,2025-09-07,STORE46,18601.920000000002
TXN003782,CUST334,,PROD108,Unknown,Unknown,40,542.45,2025-09-08,STORE99,21698.0
TXN003783,CUST723,,PROD408,Unknown,Unknown,57,610.49,2025-09-19,STORE66,34797.93
TXN003784,CUST785,,PROD82,Unknown,Unknown,79,791.79,2025-09-28,STORE71,62551.409999999996
TXN003785,CUST709,,PROD364,Unknown,Unknown,37,886.05,2025-09-27,STORE36,32783.85
TXN003786,CUST456,,PROD481,Unknown,Unknown,11,208.95,2025-09-19,STORE29,2298.45
TXN003787,CUST587,,PROD175,Unknown,Unknown,77,522.49,2025-09-12,STORE18,40231.73
TXN003788,CUST478,,PROD203,Unknown,Unknown,13,258.35,2025-09-09,STORE80,3358.55
TXN003789,CUST17,,PROD464,Unknown,Unknown,90,477.39,2025-09-16,STORE88,42965.1
TXN003790,CUST726,,PROD481,Unknown,Unknown,49,103.49,2025-09-04,STORE27,5071.009999999999
TXN003791,CUST431,,PROD412,Unknown,Unknown,11,889.05,2025-09-22,STORE51,9779.55
TXN003792,CUST962,,PROD418,Unknown,Unknown,30,282.38,2025-09-22,STORE53,8471.4
TXN003793,CUST636,,PROD92,Unknown,Unknown,36,541.09,2025-09-04,STORE6,19479.24
TXN003794,CUST214,,PROD245,Unknown,Unknown,44,268.69,2025-09-22,STORE68,11822.36
TXN003795,CUST922,,PROD334,Unknown,Unknown,18,56.7,2025-09-18,STORE53,1020.6
TXN003796,CUST571,,PROD291,Unknown,Unknown,24,357.75,2025-09-08,STORE61,8586.0
TXN003797,CUST12,,PROD287,Unknown,Unknown,32,713.55,2025-09-16,STORE90,22833.6
TXN003798,CUST826,,PROD107,Unknown,Unknown,74,222.75,2025-09-22,STORE60,16483.5
TXN003799,CUST935,,PROD189,Unknown,Unknown,20,802.69,2025-09-24,STORE58,16053.800000000001
TXN003800,CUST883,,PROD450,Unknown,Unknown,98,556.55,2025-09-11,STORE7,54541.899999999994
TXN003801,CUST399,,PROD228,Unknown,Unknown,63,12.79,2025-09-21,STORE46,805.77
TXN003802,CUST90,,PROD403,Unknown,Unknown,37,488.45,2025-09-03,STORE86,18072.649999999998
TXN003803,CUST123,,PROD333,Unknown,Unknown,83,210.55,2025-09-16,STORE69,17475.65
TXN003804,CUST440,,PROD339,Unknown,Unknown,18,948.58,2025-09-12,STORE81,17074.440000000002
TXN003805,CUST236,,PROD305,Unknown,Unknown,46,519.09,2025-09-25,STORE41,23878.140000000003
TXN003806,CUST565,,PROD391,Unknown,Unknown,74,873.85,2025-09-03,STORE57,64664.9
TXN003807,CUST681,,PROD128,Unknown,Unknown,12,145.39,2025-09-21,STORE43,1744.6799999999998
TXN003808,CUST634,,PROD61,Unknown,Unknown,46,661.89,2025-09-24,STORE72,30446.94
TXN003809,CUST348,,PROD138,Unknown,Unknown,17,484.49,2025-09-13,STORE48,8236.33
TXN003810,CUST163,,PROD126,Unknown,Unknown,11,925.6,2025-09-18,STORE63,10181.6
TXN003811,CUST484,,PROD65,Unknown,Unknown,76,141.39,2025-09-02,STORE89,10745.64
TXN003812,CUST920,,PROD257,Unknown,Unknown,61,953.39,2025-09-05,STORE26,58156.79
TXN003813,CUST575,,PROD44,Unknown,Unknown,58,527.85,2025-09-26,STORE49,30615.300000000003
TXN003814,CUST696,,PROD118,Unknown,Unknown,13,973.69,2025-09-04,STORE54,12657.970000000001
TXN003815,CUST563,,PROD48,Unknown,Unknown,34,977.35,2025-09-16,STORE76,33229.9
TXN003816,CUST162,,PROD209,Unknown,Unknown,1,210.19,2025-09-05,STORE53,210.19
TXN003817,CUST549,,PROD489,Unknown,Unknown,30,335.15,2025-09-07,STORE34,10054.5
TXN003818,CUST695,,PROD19,Unknown,Unknown,5,684.49,2025-09-20,STORE32,3422.45
TXN003819,CUST939,,PROD49,Unknown,Unknown,59,531.29,2025-09-26,STORE68,31346.109999999997
TXN003820,CUST270,,PROD256,Unknown,Unknown,2,64.45,2025-08-31,STORE47,128.9
TXN003821,CUST997,,PROD321,Unknown,Unknown,93,231.59,2025-09-28,STORE78,21537.87
TXN003822,CUST444,,PROD115,Unknown,Unknown,99,505.09,2025-09-01,STORE76,50003.909999999996
TXN003823,CUST554,,PROD377,Unknown,Unknown,44,847.19,2025-09-22,STORE50,37276.36
TXN003824,CUST185,,PROD335,Unknown,Unknown,1,417.79,2025-09-03,STORE32,417.79
TXN003825,CUST707,,PROD137,Unknown,Unknown,12,725.19,2025-09-25,STORE81,8702.28
TXN003826,CUST819,,PROD496,Unknown,Unknown,33,820.35,2025-09-02,STORE24,27071.55
TXN003827,CUST660,,PROD105,Unknown,Unknown,94,660.09,2025-09-15,STORE64,62048.46000000001
TXN003828,CUST224,,PROD163,Unknown,Unknown,30,133.1,2025-09-21,STORE12,3993.0
TXN003829,CUST452,,PROD120,Unknown,Unknown,78,24.39,2025-09-27,STORE1,1902.42
TXN003830,CUST587,,PROD11,Unknown,Unknown,6,876.95,2025-09-14,STORE98,5261.700000000001
TXN003831,CUST212,,PROD244,Unknown,Unknown,58,547.79,2025-08-30,STORE85,31771.82
TXN003832,CUST227,,PROD332,Unknown,Unknown,32,153.35,2025-09-07,STORE55,4907.2
TXN003833,CUST637,,PROD454,Unknown,Unknown,28,876.59,2025-09-16,STORE73,24544.52
TXN003834,CUST256,,PROD202,Unknown,Unknown,22,676.19,2025-09-04,STORE71,14876.18
TXN003835,CUST813,,PROD421,Unknown,Unknown,32,249.35,2025-09-22,STORE50,7979.2
TXN003836,CUST348,,PROD93,Unknown,Unknown,49,860.49,2025-09-04,STORE26,42164.01
TXN003837,CUST187,,PROD454,Unknown,Unknown,39,615.75,2025-09-19,STORE68,24014.25
TXN003838,CUST203,,PROD449,Unknown,Unknown,36,117.55,2025-09-18,STORE73,4231.8
TXN003839,CUST590,,PROD376,Unknown,Unknown,89,27.35,2025-09-21,STORE34,2434.15
TXN003840,CUST837,,PROD172,Unknown,Unknown,48,889.95,2025-09-26,STORE99,42717.600000000006
TXN003841,CUST974,,PROD37,Unknown,Unknown,51,424.05,2025-09-18,STORE35,21626.55
TXN003842,CUST541,,PROD169,Unknown,Unknown,57,238.39,2025-09-15,STORE57,13588.23
TXN003843,CUST619,,PROD262,Unknown,Unknown,65,388.29,2025-08-30,STORE50,25238.850000000002
TXN003844,CUST970,,PROD228,Unknown,Unknown,82,694.19,2025-09-21,STORE50,56923.58
TXN003845,CUST369,,PROD253,Unknown,Unknown,12,507.89,2025-09-15,STORE93,6094.68
TXN003846,CUST609,,PROD266,Unknown,Unknown,82,55.85,2025-09-17,STORE27,4579.7
TXN003847,CUST610,,PROD84,Unknown,Unknown,33,982.29,2025-09-18,STORE3,32415.57
TXN003848,CUST314,,PROD40,Unknown,Unknown,8,575.55,2025-09-14,STORE90,4604.4
TXN003849,CUST698,,PROD236,Unknown,Unknown,15,174.69,2025-09-05,STORE69,2620.35
TXN003850,CUST895,,PROD43,Unknown,Unknown,60,485.09,2025-09-22,STORE46,29105.399999999998
TXN003851,CUST862,,PROD222,Unknown,Unknown,15,235.79,2025-09-11,STORE45,3536.85
TXN003852,CUST943,,PROD283,Unknown,Unknown,37,51.15,2025-09-10,STORE51,1892.55
TXN003853,CUST184,,PROD230,Unknown,Unknown,47,935.35,2025-09-24,STORE44,43961.450000000004
TXN003854,CUST944,,PROD354,Unknown,Unknown,7,384.55,2025-09-03,STORE85,2691.85
TXN003855,CUST689,,PROD49,Unknown,Unknown,67,856.65,2025-09-27,STORE21,57395.549999999996
TXN003856,CUST514,,PROD130,Unknown,Unknown,45,949.75,2025-09-02,STORE65,42738.75
TXN003857,CUST759,,PROD319,Unknown,Unknown,78,388.3,2025-09-02,STORE68,30287.4
TXN003858,CUST549,,PROD7,Unknown,Unknown,58,490.25,2025-09-13,STORE81,28434.5
TXN003859,CUST647,,PROD486,Unknown,Unknown,35,89.45,2025-09-02,STORE97,3130.75
TXN003860,CUST186,,PROD172,Unknown,Unknown,16,393.75,2025-09-28,STORE31,6300.0
TXN003861,CUST760,,PROD1,Unknown,Unknown,47,946.25,2025-09-12,STORE30,44473.75
TXN003862,CUST109,,PROD451,Unknown,Unknown,54,213.09,2025-09-27,STORE67,11506.86
TXN003863,CUST772,,PROD399,Unknown,Unknown,18,376.4,2025-09-23,STORE26,6775.2
TXN003864,CUST606,,PROD15,Unknown,Unknown,44,671.09,2025-09-19,STORE91,29527.960000000003
TXN003865,CUST441,,PROD237,Unknown,Unknown,33,555.15,2025-09-26,STORE33,18319.95
TXN003866,CUST707,,PROD468,Unknown,Unknown,46,946.25,2025-09-14,STORE68,43527.5
TXN003867,CUST472,,PROD346,Unknown,Unknown,64,723.09,2025-09-21,STORE94,46277.76
TXN003868,CUST488,,PROD409,Unknown,Unknown,72,879.25,2025-09-02,STORE49,63306.0
TXN003869,CUST638,,PROD98,Unknown,Unknown,83,75.49,2025-09-28,STORE47,6265.669999999999
TXN003870,CUST91,,PROD76,Unknown,Unknown,94,156.79,2025-09-03,STORE57,14738.259999999998
TXN003871,CUST25,,PROD419,Unknown,Unknown,93,551.22,2025-08-31,STORE78,51263.46
TXN003872,CUST967,,PROD22,Unknown,Unknown,40,661.69,2025-09-16,STORE71,26467.600000000002
TXN003873,CUST430,,PROD246,Unknown,Unknown,49,334.94,2025-09-20,STORE37,16412.06
TXN003874,CUST286,,PROD76,Unknown,Unknown,38,15.04,2025-09-03,STORE51,571.52
TXN003875,CUST467,,PROD370,Unknown,Unknown,36,692.89,2025-09-23,STORE6,24944.04
