product_id,product_name,category,total_stock,avg_cost_price
PROD03961,Elegant Steel Pizza,Electronics,441,175.59
PROD03962,Luxurious Silk Cheese,Toys,131,411.19
PROD03963,Awesome Marble Sausages,Clothing,452,463.39
PROD03964,Sleek Wooden Soap,Furniture,244,429.99
PROD03965,Modern Plastic Sausages,Furniture,258,445.69
PROD03966,Elegant Metal Shirt,Grocery,448,72.85
PROD03967,Fresh Bamboo Bike,Furniture,328,920.49
PROD03968,Recycled Concrete Chair,Electronics,110,215.99
PROD03969,Incredible Marble Bacon,Grocery,477,68.29
PROD03970,Unbranded Metal Car,Clothing,317,298.35
PROD03971,Generic Steel Chicken,Electronics,319,633.15
PROD03972,Fresh Rubber Pizza,Clothing,291,978.59
PROD03973,Fresh Marble Table,Toys,326,837.45
PROD03974,Bespoke Metal Chips,Grocery,429,40.35
PROD03975,Unbranded Aluminum Ball,Grocery,415,76.89
PROD03976,Intelligent Rubber Sausages,Grocery,489,712.25
PROD03977,Frozen Rubber Sausages,Grocery,4,414.15
PROD03978,Gorgeous Ceramic Bike,Clothing,249,955.39
PROD03979,Incredible Marble Bacon,Furniture,16,52.69
PROD03980,Modern Silk Keyboard,Clothing,303,755.79
PROD03981,Elegant Ceramic Sausages,Toys,438,987.45
PROD03982,Elegant Steel Soap,Toys,332,930.79
PROD03983,Rustic Bamboo Salad,Grocery,228,109.35
PROD03984,Gorgeous Metal Keyboard,Electronics,77,810.99
PROD03985,Gorgeous Concrete Chips,Clothing,211,621.25
PROD03986,Incredible Bronze Hat,Clothing,87,601.09
PROD03987,Incredible Gold Chair,Toys,475,651.15
PROD03988,Modern Metal Shoes,Grocery,94,748.29
PROD03989,Fantastic Bamboo Bacon,Clothing,101,70.29
PROD03990,Soft Granite Soap,Clothing,110,182.57
PROD03991,Frozen Ceramic Keyboard,Toys,318,650.19
PROD03992,Bespoke Ceramic Hat,Toys,175,203.89
PROD03993,Frozen Steel Chair,Clothing,113,536.05
PROD03994,Handmade Bamboo Salad,Furniture,418,286.39
PROD03995,Small Marble Car,Toys,139,265.19
PROD03996,Handcrafted Concrete Pizza,Electronics,185,391.49
PROD03997,Oriental Steel Car,Furniture,288,948.55
PROD03998,Sleek Cotton Chips,Grocery,497,518.29
PROD03999,Fantastic Aluminum Ball,Electronics,189,67.2
PROD04000,Frozen Aluminum Pants,Furniture,392,74.79
PROD04001,Luxurious Gold Hat,Electronics,247,583.05
PROD04002,Elegant Plastic Chair,Electronics,31,684.99
PROD04003,Tasty Wooden Tuna,Clothing,450,901.85
PROD04004,Soft Bronze Table,Grocery,24,975.59
PROD04005,Recycled Aluminum Computer,Toys,407,946.55
PROD04006,Gorgeous Plastic Pizza,Grocery,433,535.09
PROD04007,Recycled Granite Mouse,Grocery,77,324.15
PROD04008,Luxurious Cotton Chips,Grocery,4,313.49
PROD04009,Incredible Ceramic Bike,Clothing,364,808.89
PROD04010,Electronic Marble Tuna,Electronics,11,855.1
PROD04011,Rustic Concrete Car,Furniture,305,716.49
PROD04012,Incredible Granite Pants,Furniture,499,438.15
PROD04013,Handmade Silk Bike,Electronics,176,716.6
PROD04014,Unbranded Rubber Pants,Grocery,366,308.55
PROD04015,Refined Concrete Cheese,Toys,183,561.85
PROD04016,Small Bronze Hat,Electronics,104,772.89
PROD04017,Gorgeous Metal Computer,Toys,254,677.09
PROD04018,Intelligent Gold Chair,Grocery,331,178.65
PROD04019,Elegant Concrete Mouse,Electronics,104,167.67
PROD04020,Practical Aluminum Bacon,Furniture,50,687.79
PROD04021,Awesome Metal Chicken,Electronics,298,29.09
PROD04022,Ergonomic Aluminum Pizza,Furniture,423,144.65
PROD04023,Unbranded Concrete Cheese,Electronics,85,961.6
PROD04024,Handcrafted Metal Fish,Electronics,334,606.05
PROD04025,Practical Bamboo Chips,Toys,472,85.45
PROD04026,Practical Marble Shoes,Electronics,260,503.19
PROD04027,Sleek Silk Car,Furniture,86,489.05
PROD04028,Luxurious Granite Shoes,Grocery,210,791.8
PROD04029,Generic Rubber Tuna,Toys,82,568.69
PROD04030,Luxurious Metal Car,Clothing,218,203.05
PROD04031,Recycled Plastic Fish,Toys,385,677.79
PROD04032,Practical Bamboo Table,Toys,221,589.59
PROD04033,Refined Aluminum Chair,Electronics,445,570.89
PROD04034,Gorgeous Granite Pizza,Grocery,5,535.09
PROD04035,Luxurious Plastic Shoes,Electronics,71,249.69
PROD04036,Gorgeous Concrete Table,Electronics,90,292.15
PROD04037,Handcrafted Wooden Computer,Furniture,284,890.39
PROD04038,Intelligent Steel Ball,Electronics,235,487.99
PROD04039,Licensed Rubber Pants,Electronics,190,776.79
PROD04040,Bespoke Silk Shoes,Furniture,127,466.09
PROD04041,Ergonomic Wooden Pizza,Toys,7,108.35
PROD04042,Tasty Bamboo Salad,Electronics,339,881.19
PROD04043,Handmade Marble Fish,Grocery,332,557.99
PROD04044,Tasty Bamboo Salad,Furniture,289,140.75
PROD04045,Handmade Bamboo Mouse,Toys,394,557.69
PROD04046,Intelligent Silk Chicken,Furniture,375,597.15
PROD04047,Rustic Cotton Computer,Toys,164,597.05
PROD04048,Awesome Silk Ball,Furniture,149,667.49
PROD04049,Small Plastic Car,Electronics,264,213.59
PROD04050,Recycled Aluminum Tuna,Electronics,314,952.19
PROD04051,Luxurious Bronze Fish,Furniture,145,80.79
PROD04052,Soft Granite Mouse,Grocery,366,193.99
PROD04053,Ergonomic Cotton Bacon,Clothing,224,680.5
PROD04054,Fantastic Silk Chicken,Electronics,417,429.16
PROD04055,Fantastic Rubber Cheese,Clothing,150,206.69
PROD04056,Ergonomic Bamboo Pants,Clothing,428,427.09
PROD04057,Fantastic Concrete Gloves,Furniture,445,984.05
PROD04058,Electronic Bamboo Chicken,Grocery,220,742.59
PROD04059,Handcrafted Bamboo Mouse,Toys,24,80.1
PROD04060,Elegant Bronze Fish,Toys,317,881.95
PROD04061,Generic Silk Mouse,Furniture,490,318.7
PROD04062,Gorgeous Concrete Pizza,Grocery,409,201.39
PROD04063,Handcrafted Bamboo Pants,Electronics,201,353.5
PROD04064,Bespoke Steel Computer,Electronics,497,700.75
PROD04065,Gorgeous Wooden Bike,Clothing,1,481.55
PROD04066,Recycled Concrete Shoes,Grocery,393,265.29
PROD04067,Gorgeous Steel Computer,Toys,194,694.3
PROD04068,Sleek Aluminum Bacon,Electronics,300,338.6
PROD04069,Fantastic Cotton Bike,Toys,154,543.54
PROD04070,Handmade Aluminum Soap,Clothing,224,349.9
PROD04071,Elegant Marble Chair,Furniture,499,620.45
PROD04072,Unbranded Aluminum Pizza,Electronics,364,715.36
PROD04073,Small Gold Chicken,Grocery,215,949.01
PROD04074,Sleek Metal Tuna,Furniture,114,398.4
PROD04075,Fresh Concrete Bacon,Grocery,353,369.31
PROD04076,Gorgeous Steel Keyboard,Grocery,229,963.19
PROD04077,Practical Silk Cheese,Toys,28,812.02
PROD04078,Handcrafted Metal Shoes,Furniture,15,952.69
PROD04079,Incredible Steel Chair,Clothing,206,191.79
PROD04080,Fresh Ceramic Ball,Electronics,305,945.45
PROD04081,Awesome Wooden Fish,Grocery,370,992.85
PROD04082,Refined Steel Chicken,Furniture,134,274.15
PROD04083,Luxurious Silk Sausages,Clothing,144,452.76
PROD04084,Awesome Bamboo Tuna,Grocery,308,807.09
PROD04085,Rustic Ceramic Table,Grocery,176,803.9
PROD04086,Rustic Rubber Table,Furniture,345,781.45
PROD04087,Practical Steel Fish,Grocery,120,673.3
PROD04088,Tasty Concrete Keyboard,Toys,113,385.09
PROD04089,Unbranded Plastic Chips,Toys,343,967.49
PROD04090,Practical Cotton Car,Furniture,27,747.09
PROD04091,Generic Cotton Sausages,Electronics,259,580.99
PROD04092,Oriental Bronze Chicken,Toys,263,14.25
PROD04093,Gorgeous Rubber Soap,Grocery,3,55.89
PROD04094,Sleek Marble Tuna,Electronics,185,53.1
PROD04095,Incredible Bamboo Bacon,Clothing,134,693.35
PROD04096,Fantastic Bronze Sausages,Furniture,75,52.75
PROD04097,Oriental Cotton Gloves,Electronics,250,175.59
PROD04098,Electronic Granite Bike,Toys,216,972.99
PROD04099,Licensed Rubber Bacon,Clothing,156,529.36
PROD04100,Bespoke Gold Chips,Electronics,233,16.79
PROD04101,Soft Aluminum Chips,Furniture,428,854.69
PROD04102,Intelligent Aluminum Computer,Clothing,317,446.99
PROD04103,Oriental Granite Soap,Toys,431,961.99
PROD04104,Soft Gold Car,Toys,197,270.55
PROD04105,Tasty Concrete Computer,Electronics,4,982.25
PROD04106,Unbranded Plastic Soap,Clothing,340,942.39
PROD04107,Licensed Metal Tuna,Electronics,385,480.59
PROD04108,Frozen Silk Gloves,Electronics,465,623.95
PROD04109,Small Granite Table,Furniture,31,484.39
PROD04110,Licensed Cotton Fish,Electronics,241,732.39
PROD04111,Refined Ceramic Ball,Clothing,320,667.59
PROD04112,Tasty Rubber Gloves,Clothing,317,665.69
PROD04113,Fantastic Bronze Ball,Electronics,336,422.85
PROD04114,Luxurious Metal Bacon,Grocery,319,807.19
PROD04115,Frozen Plastic Keyboard,Furniture,201,44.59
PROD04116,Electronic Rubber Gloves,Electronics,491,512.75
PROD04117,Ergonomic Wooden Pizza,Clothing,154,58.55
PROD04118,Elegant Steel Mouse,Grocery,125,684.29
PROD04119,Licensed Cotton Chair,Furniture,111,320.55
PROD04120,Ergonomic Bamboo Sausages,Furniture,365,954.69
PROD04121,Ergonomic Ceramic Chicken,Clothing,193,843.8
PROD04122,Electronic Ceramic Table,Toys,75,691.19
PROD04123,Handcrafted Metal Ball,Furniture,27,830.7
PROD04124,Electronic Rubber Shirt,Toys,207,628.09
PROD04125,Fantastic Concrete Hat,Toys,289,721.2
PROD04126,Electronic Concrete Table,Furniture,207,572.69
PROD04127,Handcrafted Granite Salad,Furniture,133,256.89
PROD04128,Handmade Cotton Ball,Electronics,388,735.15
PROD04129,Bespoke Gold Towels,Furniture,434,857.39
PROD04130,Refined Metal Sausages,Furniture,90,116.75
PROD04131,Recycled Steel Pants,Electronics,103,738.99
PROD04132,Gorgeous Ceramic Car,Furniture,373,8.95
PROD04133,Practical Aluminum Mouse,Clothing,345,966.77
PROD04134,Electronic Marble Shoes,Electronics,404,637.89
PROD04135,Practical Cotton Mouse,Toys,206,318.2
PROD04136,Fresh Silk Chips,Grocery,343,734.67
PROD04137,Frozen Granite Fish,Clothing,303,393.59
PROD04138,Handmade Aluminum Chair,Toys,199,859.69
PROD04139,Handcrafted Bamboo Gloves,Furniture,312,149.35
PROD04140,Rustic Steel Salad,Furniture,248,941.55
PROD04141,Soft Bronze Ball,Toys,8,740.98
PROD04142,Fantastic Steel Pants,Furniture,378,507.99
PROD04143,Tasty Aluminum Bacon,Clothing,30,181.8
PROD04144,Rustic Wooden Gloves,Clothing,268,315.47
PROD04145,Elegant Rubber Pizza,Toys,347,754.65
PROD04146,Tasty Ceramic Pizza,Furniture,489,815.49
PROD04147,Incredible Plastic Sausages,Grocery,376,535.79
PROD04148,Handcrafted Cotton Keyboard,Toys,296,59.3
PROD04149,Ergonomic Concrete Chair,Furniture,365,833.19
PROD04150,Recycled Cotton Pizza,Electronics,446,766.45
PROD04151,Modern Concrete Table,Grocery,176,435.69
PROD04152,Modern Ceramic Table,Furniture,70,609.95
PROD04153,Gorgeous Gold Soap,Electronics,169,874.75
PROD04154,Modern Bamboo Hat,Furniture,345,988.04
PROD04155,Intelligent Metal Mouse,Furniture,81,588.09
PROD04156,Refined Granite Shoes,Clothing,100,72.85
PROD04157,Recycled Aluminum Chips,Clothing,11,84.75
PROD04158,Sleek Wooden Pants,Grocery,192,190.75
PROD04159,Luxurious Ceramic Gloves,Clothing,493,452.85
PROD04160,Oriental Ceramic Computer,Clothing,368,719.5
PROD04161,Bespoke Aluminum Tuna,Grocery,178,511.95
PROD04162,Frozen Bamboo Soap,Electronics,192,674.75
PROD04163,Rustic Silk Hat,Clothing,408,972.55
PROD04164,Sleek Wooden Keyboard,Furniture,298,14.8
PROD04165,Awesome Bamboo Keyboard,Toys,484,851.49
PROD04166,Intelligent Aluminum Bacon,Electronics,410,678.99
PROD04167,Refined Gold Ball,Toys,69,57.65
PROD04168,Intelligent Wooden Ball,Electronics,464,146.49
PROD04169,Licensed Gold Salad,Clothing,101,922.45
PROD04170,Oriental Granite Tuna,Electronics,4,592.5
PROD04171,Frozen Steel Salad,Grocery,384,430.75
PROD04172,Unbranded Gold Pizza,Furniture,87,419.8
PROD04173,Practical Wooden Towels,Clothing,51,899.6
PROD04174,Ergonomic Silk Bike,Furniture,218,131.15
PROD04175,Oriental Plastic Keyboard,Grocery,312,457.55
PROD04176,Rustic Wooden Shoes,Clothing,170,620.79
PROD04177,Elegant Ceramic Bacon,Electronics,50,380.0
PROD04178,Handmade Wooden Keyboard,Electronics,474,555.89
PROD04179,Handcrafted Rubber Pants,Grocery,27,426.55
PROD04180,Recycled Bronze Shirt,Toys,66,298.99
PROD04181,Small Bamboo Car,Grocery,102,589.59
PROD04182,Awesome Plastic Pizza,Toys,290,868.65
PROD04183,Incredible Cotton Towels,Furniture,338,94.25
PROD04184,Electronic Marble Soap,Grocery,309,664.79
PROD04185,Tasty Steel Pants,Grocery,222,365.99
PROD04186,Sleek Wooden Pizza,Clothing,236,904.29
PROD04187,Bespoke Granite Hat,Furniture,296,559.47
PROD04188,Handmade Silk Shirt,Furniture,229,930.59
PROD04189,Frozen Metal Chair,Grocery,288,60.85
PROD04190,Awesome Silk Pizza,Toys,497,419.29
PROD04191,Modern Ceramic Pants,Furniture,428,180.09
PROD04192,Bespoke Marble Sausages,Furniture,499,285.89
PROD04193,Fresh Aluminum Fish,Electronics,318,338.95
PROD04194,Oriental Bamboo Table,Grocery,216,138.6
PROD04195,Fresh Silk Shoes,Electronics,248,945.65
PROD04196,Awesome Plastic Table,Electronics,484,975.39
PROD04197,Small Bronze Gloves,Furniture,106,259.35
PROD04198,Soft Silk Tuna,Electronics,374,662.9
PROD04199,Incredible Aluminum Mouse,Furniture,314,793.55
PROD04200,Rustic Granite Table,Electronics,167,456.19
PROD04201,Fantastic Cotton Ball,Clothing,82,168.3
PROD04202,Fantastic Rubber Ball,Furniture,307,205.09
PROD04203,Small Aluminum Ball,Grocery,138,513.69
PROD04204,Electronic Gold Mouse,Toys,250,777.2
PROD04205,Gorgeous Rubber Cheese,Electronics,67,281.89
PROD04206,Practical Plastic Pizza,Toys,144,628.25
PROD04207,Rustic Ceramic Shirt,Toys,115,348.53
PROD04208,Incredible Bronze Gloves,Toys,432,951.39
PROD04209,Recycled Plastic Car,Clothing,344,523.09
PROD04210,Frozen Bronze Pants,Electronics,193,426.14
PROD04211,Handcrafted Marble Mouse,Furniture,58,537.49
PROD04212,Frozen Marble Salad,Electronics,186,299.59
PROD04213,Electronic Bronze Mouse,Electronics,427,58.65
PROD04214,Generic Rubber Table,Electronics,236,695.35
PROD04215,Intelligent Marble Towels,Grocery,367,632.69
PROD04216,Generic Bronze Tuna,Electronics,396,574.29
PROD04217,Electronic Bronze Fish,Furniture,159,917.35
PROD04218,Practical Plastic Sausages,Grocery,185,693.15
PROD04219,Incredible Granite Hat,Grocery,53,901.19
PROD04220,Sleek Ceramic Fish,Electronics,254,540.05
PROD04221,Fantastic Steel Gloves,Toys,296,902.7
PROD04222,Small Wooden Pants,Electronics,262,550.29
PROD04223,Incredible Cotton Bacon,Grocery,69,965.79
PROD04224,Handmade Bamboo Chicken,Clothing,416,850.69
PROD04225,Luxurious Gold Hat,Grocery,255,676.39
PROD04226,Frozen Gold Table,Electronics,298,661.05
PROD04227,Fresh Granite Bike,Furniture,191,726.99
PROD04228,Frozen Ceramic Bacon,Furniture,413,178.71
PROD04229,Handcrafted Plastic Soap,Toys,2,624.09
PROD04230,Tasty Granite Fish,Electronics,356,487.59
PROD04231,Modern Marble Bike,Electronics,160,652.49
PROD04232,Fantastic Bamboo Computer,Electronics,33,900.39
PROD04233,Electronic Gold Ball,Grocery,277,759.39
PROD04234,Bespoke Rubber Mouse,Grocery,150,26.95
PROD04235,Fresh Wooden Pizza,Clothing,49,117.89
PROD04236,Bespoke Gold Mouse,Toys,211,696.49
PROD04237,Soft Steel Chips,Grocery,262,266.3
PROD04238,Unbranded Marble Table,Clothing,308,969.69
PROD04239,Fantastic Aluminum Soap,Clothing,63,893.8
PROD04240,Fresh Metal Mouse,Furniture,294,908.39
PROD04241,Electronic Gold Towels,Toys,64,383.65
PROD04242,Rustic Aluminum Ball,Electronics,422,841.75
PROD04243,Gorgeous Silk Shoes,Toys,101,773.55
PROD04244,Oriental Gold Table,Furniture,78,94.65
PROD04245,Sleek Marble Chicken,Grocery,235,896.99
PROD04246,Gorgeous Granite Table,Clothing,310,210.5
PROD04247,Electronic Steel Keyboard,Electronics,475,978.89
PROD04248,Handcrafted Plastic Chicken,Electronics,178,896.19
PROD04249,Rustic Marble Mouse,Grocery,474,94.15
PROD04250,Ergonomic Steel Pizza,Clothing,417,369.19
PROD04251,Small Gold Ball,Electronics,421,727.85
PROD04252,Unbranded Steel Shoes,Clothing,78,910.99
PROD04253,Gorgeous Steel Bacon,Toys,379,916.1
PROD04254,Ergonomic Gold Shoes,Electronics,60,881.2
PROD04255,Sleek Ceramic Car,Toys,61,855.49
PROD04256,Recycled Aluminum Bacon,Toys,83,342.49
PROD04257,Bespoke Plastic Table,Furniture,388,364.59
PROD04258,Handmade Steel Mouse,Clothing,14,380.79
PROD04259,Elegant Metal Chicken,Grocery,19,164.35
PROD04260,Refined Cotton Mouse,Furniture,36,646.79
PROD04261,Ergonomic Bamboo Shoes,Furniture,26,199.39
PROD04262,Intelligent Metal Keyboard,Clothing,121,901.49
PROD04263,Oriental Steel Pizza,Grocery,494,520.19
PROD04264,Elegant Wooden Sausages,Grocery,467,566.81
PROD04265,Rustic Steel Mouse,Clothing,460,486.29
PROD04266,Intelligent Granite Gloves,Furniture,113,974.99
PROD04267,Gorgeous Concrete Table,Electronics,189,225.35
PROD04268,Fresh Marble Cheese,Toys,166,986.45
PROD04269,Gorgeous Silk Pants,Grocery,374,251.79
PROD04270,Handmade Metal Chips,Electronics,106,591.9
PROD04271,Licensed Rubber Pants,Grocery,364,907.35
PROD04272,Small Silk Chair,Furniture,488,560.99
PROD04273,Elegant Marble Car,Grocery,304,138.19
PROD04274,Intelligent Concrete Pants,Grocery,96,406.79
PROD04275,Handmade Aluminum Cheese,Clothing,161,742.09
PROD04276,Refined Marble Chair,Toys,206,880.59
PROD04277,Awesome Concrete Tuna,Electronics,46,769.27
PROD04278,Refined Cotton Fish,Grocery,189,961.79
PROD04279,Unbranded Plastic Bacon,Furniture,260,92.59
PROD04280,Unbranded Concrete Tuna,Clothing,139,176.05
PROD04281,Tasty Gold Gloves,Grocery,135,77.85
PROD04282,Handcrafted Plastic Shoes,Grocery,24,250.29
PROD04283,Intelligent Concrete Ball,Clothing,131,309.19
PROD04284,Recycled Wooden Car,Grocery,265,896.19
PROD04285,Fantastic Gold Hat,Grocery,418,898.69
PROD04286,Gorgeous Concrete Shirt,Grocery,407,910.48
PROD04287,Fantastic Steel Towels,Toys,77,432.29
PROD04288,Awesome Plastic Chips,Grocery,56,882.49
PROD04289,Rustic Metal Soap,Clothing,92,505.05
PROD04290,Gorgeous Concrete Mouse,Clothing,212,914.85
PROD04291,Intelligent Plastic Soap,Furniture,282,284.4
PROD04292,Soft Marble Bike,Furniture,53,602.45
PROD04293,Awesome Silk Soap,Grocery,267,352.59
PROD04294,Unbranded Steel Shirt,Grocery,241,967.45
PROD04295,Sleek Ceramic Towels,Electronics,499,690.76
PROD04296,Fresh Aluminum Keyboard,Electronics,443,485.09
PROD04297,Intelligent Concrete Cheese,Furniture,471,302.39
PROD04298,Luxurious Metal Towels,Toys,109,693.39
PROD04299,Soft Ceramic Pizza,Toys,165,119.99
PROD04300,Oriental Rubber Towels,Toys,41,183.49
PROD04301,Unbranded Gold Table,Grocery,280,908.69
PROD04302,Frozen Plastic Bike,Clothing,397,875.99
PROD04303,Fantastic Plastic Cheese,Electronics,201,907.85
PROD04304,Fantastic Metal Shoes,Clothing,105,329.49
PROD04305,Small Bronze Pizza,Grocery,42,156.35
PROD04306,Recycled Bamboo Shirt,Grocery,178,772.75
PROD04307,Sleek Bronze Shoes,Grocery,434,55.99
PROD04308,Incredible Cotton Shoes,Grocery,452,813.05
PROD04309,Gorgeous Cotton Shoes,Electronics,158,789.39
PROD04310,Fresh Plastic Bike,Furniture,104,644.29
PROD04311,Unbranded Granite Computer,Clothing,486,217.09
PROD04312,Gorgeous Wooden Shoes,Electronics,122,129.29
PROD04313,Fresh Concrete Fish,Electronics,230,826.6
PROD04314,Fantastic Metal Cheese,Grocery,344,87.65
PROD04315,Bespoke Granite Table,Electronics,121,197.79
PROD04316,Fresh Marble Salad,Toys,400,125.99
PROD04317,Fantastic Steel Soap,Toys,3,616.49
PROD04318,Electronic Silk Shoes,Furniture,175,230.29
PROD04319,Oriental Ceramic Chicken,Toys,72,879.19
PROD04320,Incredible Wooden Table,Furniture,82,575.69
PROD04321,Fresh Cotton Gloves,Furniture,448,502.65
PROD04322,Luxurious Rubber Bacon,Electronics,32,223.09
PROD04323,Frozen Wooden Chicken,Electronics,39,465.29
PROD04324,Awesome Bamboo Shoes,Toys,97,717.0
PROD04325,Refined Aluminum Keyboard,Toys,238,416.99
PROD04326,Gorgeous Gold Computer,Grocery,379,944.49
PROD04327,Sleek Silk Soap,Toys,325,338.39
PROD04328,Handmade Cotton Shirt,Toys,24,657.19
PROD04329,Luxurious Plastic Chips,Toys,304,853.35
PROD04330,Ergonomic Bronze Shirt,Grocery,76,806.5
PROD04331,Awesome Bamboo Sausages,Furniture,380,818.09
PROD04332,Generic Aluminum Car,Toys,243,589.75
PROD04333,Awesome Plastic Hat,Clothing,68,626.82
PROD04334,Sleek Aluminum Hat,Toys,27,108.99
PROD04335,Small Metal Chair,Electronics,477,101.99
PROD04336,Soft Steel Tuna,Furniture,429,265.35
PROD04337,Soft Concrete Ball,Furniture,383,396.0
PROD04338,Handmade Bronze Fish,Grocery,442,563.69
PROD04339,Oriental Cotton Gloves,Grocery,387,295.75
PROD04340,Small Plastic Mouse,Furniture,468,569.25
PROD04341,Small Rubber Computer,Clothing,105,519.29
PROD04342,Fresh Rubber Hat,Clothing,133,368.95
PROD04343,Rustic Marble Towels,Grocery,149,877.29
PROD04344,Incredible Concrete Fish,Electronics,265,536.49
PROD04345,Ergonomic Concrete Tuna,Clothing,188,552.15
PROD04346,Awesome Rubber Tuna,Grocery,1,94.49
PROD04347,Intelligent Bronze Ball,Grocery,24,5.39
PROD04348,Licensed Metal Chicken,Grocery,375,291.1
PROD04349,Handmade Cotton Ball,Grocery,196,587.4
PROD04350,Licensed Plastic Cheese,Furniture,499,249.89
PROD04351,Frozen Ceramic Sausages,Electronics,484,857.29
PROD04352,Small Cotton Tuna,Electronics,297,290.99
PROD04353,Bespoke Steel Chicken,Grocery,375,703.7
PROD04354,Recycled Silk Tuna,Clothing,109,499.59
PROD04355,Frozen Gold Pizza,Furniture,25,991.52
PROD04356,Oriental Marble Cheese,Grocery,339,610.09
PROD04357,Tasty Cotton Gloves,Grocery,422,40.95
PROD04358,Rustic Ceramic Towels,Furniture,426,542.29
PROD04359,Ergonomic Ceramic Hat,Clothing,405,377.39
PROD04360,Practical Aluminum Shirt,Electronics,337,975.79
PROD04361,Electronic Bronze Tuna,Clothing,441,898.25
PROD04362,Oriental Silk Towels,Furniture,234,523.5
PROD04363,Handmade Aluminum Pants,Electronics,22,822.19
PROD04364,Fantastic Aluminum Bike,Electronics,367,882.89
PROD04365,Sleek Marble Salad,Grocery,86,423.45
PROD04366,Modern Aluminum Hat,Electronics,67,191.49
PROD04367,Small Plastic Chair,Toys,179,145.69
PROD04368,Luxurious Plastic Bike,Furniture,256,473.49
PROD04369,Elegant Bronze Tuna,Grocery,383,341.55
PROD04370,Licensed Aluminum Pants,Furniture,323,626.59
PROD04371,Modern Silk Bike,Clothing,15,569.55
PROD04372,Tasty Granite Chair,Grocery,189,407.49
PROD04373,Modern Cotton Chips,Grocery,389,44.89
PROD04374,Sleek Marble Pizza,Toys,21,623.45
PROD04375,Licensed Metal Salad,Toys,250,682.15
PROD04376,Handcrafted Concrete Table,Electronics,176,975.6
PROD04377,Refined Cotton Fish,Electronics,212,723.29
PROD04378,Elegant Concrete Chair,Toys,266,762.1
PROD04379,Small Ceramic Mouse,Clothing,293,708.69
PROD04380,Luxurious Concrete Mouse,Grocery,383,91.8
PROD04381,Practical Marble Soap,Electronics,339,271.59
PROD04382,Handcrafted Plastic Fish,Toys,291,130.49
PROD04383,Handmade Bronze Hat,Electronics,266,771.15
PROD04384,Refined Silk Cheese,Electronics,407,238.89
PROD04385,Intelligent Marble Chips,Furniture,350,171.19
PROD04386,Tasty Concrete Pizza,Grocery,460,39.19
PROD04387,Rustic Marble Shoes,Furniture,75,432.35
PROD04388,Recycled Aluminum Soap,Electronics,453,21.99
PROD04389,Refined Plastic Chicken,Furniture,323,414.95
PROD04390,Rustic Ceramic Salad,Grocery,72,404.19
PROD04391,Awesome Bronze Pants,Toys,258,655.99
PROD04392,Fantastic Bronze Chicken,Furniture,362,956.25
PROD04393,Intelligent Marble Pants,Furniture,312,177.8
PROD04394,Ergonomic Wooden Towels,Furniture,133,697.27
PROD04395,Intelligent Metal Towels,Grocery,99,470.99
PROD04396,Unbranded Marble Sausages,Grocery,36,212.29
PROD04397,Practical Ceramic Ball,Grocery,14,365.25
PROD04398,Sleek Silk Car,Grocery,460,307.59
PROD04399,Fresh Granite Shoes,Furniture,164,182.55
PROD04400,Fresh Concrete Bacon,Clothing,16,357.17
PROD04401,Ergonomic Rubber Hat,Toys,36,947.8
PROD04402,Fresh Cotton Ball,Grocery,382,22.88
PROD04403,Ergonomic Bamboo Salad,Grocery,45,150.89
PROD04404,Gorgeous Plastic Salad,Electronics,293,778.65
PROD04405,Handcrafted Rubber Ball,Toys,3,735.31
PROD04406,Luxurious Plastic Towels,Clothing,219,611.29
PROD04407,Electronic Concrete Pants,Clothing,65,31.75
PROD04408,Unbranded Bamboo Mouse,Furniture,1,20.99
PROD04409,Bespoke Plastic Salad,Furniture,487,836.69
PROD04410,Refined Aluminum Tuna,Furniture,194,212.89
PROD04411,Generic Plastic Table,Clothing,149,985.09
PROD04412,Rustic Granite Tuna,Grocery,70,506.55
PROD04413,Practical Metal Ball,Grocery,159,284.09
PROD04414,Modern Gold Bike,Electronics,385,360.35
PROD04415,Fantastic Wooden Towels,Electronics,331,136.39
PROD04416,Rustic Steel Ball,Clothing,105,577.55
PROD04417,Rustic Gold Computer,Clothing,478,976.59
PROD04418,Licensed Cotton Shirt,Toys,85,142.45
PROD04419,Luxurious Wooden Chicken,Grocery,14,969.39
PROD04420,Ergonomic Concrete Pizza,Grocery,199,940.29
PROD04421,Incredible Gold Car,Clothing,293,413.39
PROD04422,Modern Cotton Salad,Clothing,492,809.39
PROD04423,Handmade Bamboo Sausages,Furniture,462,802.89
PROD04424,Modern Plastic Table,Grocery,354,585.29
PROD04425,Fresh Granite Hat,Electronics,278,346.45
PROD04426,Licensed Cotton Towels,Furniture,94,448.89
PROD04427,Recycled Wooden Shoes,Clothing,32,491.39
PROD04428,Incredible Silk Computer,Grocery,375,901.39
PROD04429,Awesome Steel Mouse,Furniture,434,583.95
PROD04430,Licensed Wooden Computer,Clothing,19,706.39
PROD04431,Frozen Cotton Chicken,Furniture,54,741.05
PROD04432,Unbranded Rubber Pants,Grocery,45,9.69
PROD04433,Rustic Granite Salad,Toys,480,183.59
PROD04434,Rustic Bamboo Ball,Furniture,352,427.59
PROD04435,Fantastic Aluminum Cheese,Toys,388,530.29
PROD04436,Practical Silk Salad,Clothing,151,901.59
PROD04437,Handcrafted Marble Hat,Electronics,196,193.5
